 3.59946158e-03  3.59946158e-03  3.59946158e-03 -9.92280628e+01  3.59946158e-03 -7.15866966e-01  3.59946158e-03  3.91689722e+02 
 3.60946158e-03  3.60946158e-03  3.60946158e-03 -1.07474055e+02  3.60946158e-03 -7.84907515e-01  3.60946158e-03  4.24239690e+02 
 3.61946158e-03  3.61946158e-03  3.61946158e-03 -1.15218908e+02  3.61946158e-03 -8.51319349e-01  3.61946158e-03  4.54811480e+02 
 3.62946158e-03  3.62946158e-03  3.62946158e-03 -1.22447363e+02  3.62946158e-03 -9.14721246e-01  3.62946158e-03  4.83344855e+02 
 3.63946158e-03  3.63946158e-03  3.63946158e-03 -1.29146350e+02  3.63946158e-03 -9.74742479e-01  3.63946158e-03  5.09788225e+02 
 3.64946158e-03  3.64946158e-03  3.64946158e-03 -1.29726619e+02  3.64946158e-03 -9.80000000e-01  3.64946158e-03  5.12078758e+02 
 3.65946158e-03  3.65946158e-03  3.65946158e-03 -1.29726619e+02  3.65946158e-03 -9.80000000e-01  3.65946158e-03  5.12078758e+02 
 3.66946158e-03  3.66946158e-03  3.66946158e-03 -1.29726619e+02  3.66946158e-03 -9.80000000e-01  3.66946158e-03  5.12078758e+02 
 3.67946158e-03  3.67946158e-03  3.67946158e-03 -1.29726619e+02  3.67946158e-03 -9.80000000e-01  3.67946158e-03  5.12078758e+02 
 3.68946158e-03  3.68946158e-03  3.68946158e-03 -1.29726619e+02  3.68946158e-03 -9.80000000e-01  3.68946158e-03  5.12078758e+02 
 3.69946158e-03  3.69946158e-03  3.69946158e-03 -1.29726619e+02  3.69946158e-03 -9.80000000e-01  3.69946158e-03  5.12078758e+02 
 3.70946158e-03  3.70946158e-03  3.70946158e-03 -1.29726619e+02  3.70946158e-03 -9.80000000e-01  3.70946158e-03  5.12078758e+02 
 3.71946158e-03  3.71946158e-03  3.71946158e-03 -1.29726619e+02  3.71946158e-03 -9.80000000e-01  3.71946158e-03  5.12078758e+02 
 3.72946158e-03  3.72946158e-03  3.72946158e-03 -1.29726619e+02  3.72946158e-03 -9.80000000e-01  3.72946158e-03  5.12078758e+02 
 3.73946158e-03  3.73946158e-03  3.73946158e-03 -1.29726619e+02  3.73946158e-03 -9.80000000e-01  3.73946158e-03  5.12078758e+02 
 3.74946158e-03  3.74946158e-03  3.74946158e-03 -1.29726619e+02  3.74946158e-03 -9.80000000e-01  3.74946158e-03  5.12078758e+02 
 3.75946158e-03  3.75946158e-03  3.75946158e-03 -1.29726619e+02  3.75946158e-03 -9.80000000e-01  3.75946158e-03  5.12078758e+02 
 3.76946158e-03  3.76946158e-03  3.76946158e-03 -1.29726619e+02  3.76946158e-03 -9.80000000e-01  3.76946158e-03  5.12078758e+02 
 3.77946158e-03  3.77946158e-03  3.77946158e-03 -1.29726619e+02  3.77946158e-03 -9.80000000e-01  3.77946158e-03  5.12078758e+02 
 3.78946158e-03  3.78946158e-03  3.78946158e-03 -1.29726619e+02  3.78946158e-03 -9.80000000e-01  3.78946158e-03  5.12078758e+02 
 3.79946158e-03  3.79946158e-03  3.79946158e-03 -1.29726619e+02  3.79946158e-03 -9.80000000e-01  3.79946158e-03  5.12078758e+02 
 3.80946158e-03  3.80946158e-03  3.80946158e-03 -1.29726619e+02  3.80946158e-03 -9.80000000e-01  3.80946158e-03  5.12078758e+02 
 3.81946158e-03  3.81946158e-03  3.81946158e-03 -1.29726619e+02  3.81946158e-03 -9.80000000e-01  3.81946158e-03  5.12078758e+02 
 3.82946158e-03  3.82946158e-03  3.82946158e-03 -1.29726619e+02  3.82946158e-03 -9.80000000e-01  3.82946158e-03  5.12078758e+02 
 3.83946158e-03  3.83946158e-03  3.83946158e-03 -1.29726619e+02  3.83946158e-03 -9.80000000e-01  3.83946158e-03  5.12078758e+02 
 3.84946158e-03  3.84946158e-03  3.84946158e-03 -1.29726619e+02  3.84946158e-03 -9.80000000e-01  3.84946158e-03  5.12078758e+02 
 3.85946158e-03  3.85946158e-03  3.85946158e-03 -1.29726619e+02  3.85946158e-03 -9.80000000e-01  3.85946158e-03  5.12078758e+02 
 3.86946158e-03  3.86946158e-03  3.86946158e-03 -1.26398234e+02  3.86946158e-03 -9.49970483e-01  3.86946158e-03  4.98940397e+02 
 3.87946158e-03  3.87946158e-03  3.87946158e-03 -1.19444686e+02  3.87946158e-03 -8.88215015e-01  3.87946158e-03  4.71492183e+02 
 3.88946158e-03  3.88946158e-03  3.88946158e-03 -1.11967079e+02  3.88946158e-03 -8.23246606e-01  3.88946158e-03  4.41975311e+02 
 3.89946158e-03  3.89946158e-03  3.89946158e-03 -1.03979787e+02  3.89946158e-03 -7.55444743e-01  3.89946158e-03  4.10446527e+02 
 3.90946158e-03  3.90946158e-03  3.90946158e-03 -9.54993586e+01  3.90946158e-03 -6.85196581e-01  3.90946158e-03  3.76971152e+02 
 3.91946158e-03  3.91946158e-03  3.91946158e-03 -8.65448006e+01  3.91946158e-03 -6.12894278e-01  3.91946158e-03  3.41624213e+02 
 3.92946158e-03  3.92946158e-03  3.92946158e-03 -7.71377861e+01  3.92946158e-03 -5.38931766e-01  3.92946158e-03  3.04491261e+02 
 3.93946158e-03  3.93946158e-03  3.93946158e-03 -6.73028211e+01  3.93946158e-03 -4.63701396e-01  3.93946158e-03  2.65669031e+02 
 3.94946158e-03  3.94946158e-03  3.94946158e-03 -5.70673744e+01  3.94946158e-03 -3.87590656e-01  3.94946158e-03  2.25265952e+02 
 3.95946158e-03  3.95946158e-03  3.95946158e-03 -4.64619726e+01  3.95946158e-03 -3.10979045e-01  3.95946158e-03  1.83402524e+02 
 3.96946158e-03  3.96946158e-03  3.96946158e-03 -3.55202552e+01  3.96946158e-03 -2.34235196e-01  3.96946158e-03  1.40211534e+02 
 3.97946158e-03  3.97946158e-03  3.97946158e-03 -2.42789862e+01  3.97946158e-03 -1.57714260e-01  3.97946158e-03  9.58381033e+01 
 3.98946158e-03  3.98946158e-03  3.98946158e-03 -1.27780187e+01  3.98946158e-03 -8.17556276e-02  3.98946158e-03  5.04395477e+01 
 3.99946158e-03  3.99946158e-03  3.99946158e-03 -1.06021552e+00  3.99946158e-03 -6.68095428e-03  3.99946158e-03  4.18506128e+00 
 4.00946158e-03  4.00946158e-03  4.00946158e-03  1.06960156e+01  4.00946158e-03  6.82486534e-02  4.00946158e-03 -4.22211142e+01 
 4.01946158e-03  4.01946158e-03  4.01946158e-03  2.22579973e+01  4.01946158e-03  1.44198875e-01  4.01946158e-03 -8.78605156e+01 
 4.02946158e-03  4.02946158e-03  4.02946158e-03  3.35806799e+01  4.02946158e-03  2.20867011e-01  4.02946158e-03 -1.32555315e+02 
 4.03946158e-03  4.03946158e-03  4.03946158e-03  4.46232327e+01  4.03946158e-03  2.97922034e-01  4.03946158e-03 -1.76144340e+02 
 4.04946158e-03  4.04946158e-03  4.04946158e-03  5.53478644e+01  4.04946158e-03  3.75016243e-01  4.04946158e-03 -2.18478412e+02 
 4.05946158e-03  4.05946158e-03  4.05946158e-03  6.57198691e+01  4.05946158e-03  4.51787368e-01  4.05946158e-03 -2.59420536e+02 
 4.06946158e-03  4.06946158e-03  4.06946158e-03  7.57076314e+01  4.06946158e-03  5.27860995e-01  4.06946158e-03 -2.98845913e+02 
 4.07946158e-03  4.07946158e-03  4.07946158e-03  8.52825890e+01  4.07946158e-03  6.02853293e-01  4.07946158e-03 -3.36641799e+02 
 4.08946158e-03  4.08946158e-03  4.08946158e-03  9.44191548e+01  4.08946158e-03  6.76374004e-01  4.08946158e-03 -3.72707190e+02 
 4.09946158e-03  4.09946158e-03  4.09946158e-03  1.03094604e+02  4.09946158e-03  7.48029633e-01  4.09946158e-03 -4.06952386e+02 
 4.10946158e-03  4.10946158e-03  4.10946158e-03  1.11288934e+02  4.10946158e-03  8.17426817e-01  4.10946158e-03 -4.39298423e+02 
 4.11946158e-03  4.11946158e-03  4.11946158e-03  1.18984693e+02  4.11946158e-03  8.84175785e-01  4.11946158e-03 -4.69676418e+02 
 4.12946158e-03  4.12946158e-03  4.12946158e-03  1.26166801e+02  4.12946158e-03  9.47893878e-01  4.12946158e-03 -4.98026845e+02 
 4.13946158e-03  4.13946158e-03  4.13946158e-03  1.29726619e+02  4.13946158e-03  9.80000000e-01  4.13946158e-03 -5.12078758e+02 
 4.14946158e-03  4.14946158e-03  4.14946158e-03  1.29726619e+02  4.14946158e-03  9.80000000e-01  4.14946158e-03 -5.12078758e+02 
 4.15946158e-03  4.15946158e-03  4.15946158e-03  1.29726619e+02  4.15946158e-03  9.80000000e-01  4.15946158e-03 -5.12078758e+02 
 4.16946158e-03  4.16946158e-03  4.16946158e-03  1.29726619e+02  4.16946158e-03  9.80000000e-01  4.16946158e-03 -5.12078758e+02 
 4.17946158e-03  4.17946158e-03  4.17946158e-03  1.29726619e+02  4.17946158e-03  9.80000000e-01  4.17946158e-03 -5.12078758e+02 
 4.18946158e-03  4.18946158e-03  4.18946158e-03  1.29726619e+02  4.18946158e-03  9.80000000e-01  4.18946158e-03 -5.12078758e+02 
 4.19946158e-03  4.19946158e-03  4.19946158e-03  1.29726619e+02  4.19946158e-03  9.80000000e-01  4.19946158e-03 -5.12078758e+02 
 4.20946158e-03  4.20946158e-03  4.20946158e-03  1.29726619e+02  4.20946158e-03  9.80000000e-01  4.20946158e-03 -5.12078758e+02 
 4.21946158e-03  4.21946158e-03  4.21946158e-03  1.29726619e+02  4.21946158e-03  9.80000000e-01  4.21946158e-03 -5.12078758e+02 
 4.22946158e-03  4.22946158e-03  4.22946158e-03  1.29726619e+02  4.22946158e-03  9.80000000e-01  4.22946158e-03 -5.12078758e+02 
 4.23946158e-03  4.23946158e-03  4.23946158e-03  1.29726619e+02  4.23946158e-03  9.80000000e-01  4.23946158e-03 -5.12078758e+02 
 4.24946158e-03  4.24946158e-03  4.24946158e-03  1.29726619e+02  4.24946158e-03  9.80000000e-01  4.24946158e-03 -5.12078758e+02 
 4.25946158e-03  4.25946158e-03  4.25946158e-03  1.29726619e+02  4.25946158e-03  9.80000000e-01  4.25946158e-03 -5.12078758e+02 
 4.26946158e-03  4.26946158e-03  4.26946158e-03  1.29726619e+02  4.26946158e-03  9.80000000e-01  4.26946158e-03 -5.12078758e+02 
 4.27946158e-03  4.27946158e-03  4.27946158e-03  1.29726619e+02  4.27946158e-03  9.80000000e-01  4.27946158e-03 -5.12078758e+02 
 4.28946158e-03  4.28946158e-03  4.28946158e-03  1.29726619e+02  4.28946158e-03  9.80000000e-01  4.28946158e-03 -5.12078758e+02 
 4.29946158e-03  4.29946158e-03  4.29946158e-03  1.29726619e+02  4.29946158e-03  9.80000000e-01  4.29946158e-03 -5.12078758e+02 
 4.30946158e-03  4.30946158e-03  4.30946158e-03  1.29726619e+02  4.30946158e-03  9.80000000e-01  4.30946158e-03 -5.12078758e+02 
 4.31946158e-03  4.31946158e-03  4.31946158e-03  1.29726619e+02  4.31946158e-03  9.80000000e-01  4.31946158e-03 -5.12078758e+02 
 4.32946158e-03  4.32946158e-03  4.32946158e-03  1.29726619e+02  4.32946158e-03  9.80000000e-01  4.32946158e-03 -5.12078758e+02 
 4.33946158e-03  4.33946158e-03  4.33946158e-03  1.29726619e+02  4.33946158e-03  9.80000000e-01  4.33946158e-03 -5.12078758e+02 
 4.34946158e-03  4.34946158e-03  4.34946158e-03  1.29726619e+02  4.34946158e-03  9.80000000e-01  4.34946158e-03 -5.12078758e+02 
 4.35946158e-03  4.35946158e-03  4.35946158e-03  1.29726619e+02  4.35946158e-03  9.80000000e-01  4.35946158e-03 -5.12078758e+02 
 4.36946158e-03  4.36946158e-03  4.36946158e-03  1.29726619e+02  4.36946158e-03  9.80000000e-01  4.36946158e-03 -5.12078758e+02 
 4.37946158e-03  4.37946158e-03  4.37946158e-03  1.23176299e+02  4.37946158e-03  9.21192676e-01  4.37946158e-03 -4.86222233e+02 
 4.38946158e-03  4.38946158e-03  4.38946158e-03  1.15740702e+02  4.38946158e-03  8.55849653e-01  4.38946158e-03 -4.56871191e+02 
 4.39946158e-03  4.39946158e-03  4.39946158e-03  1.07797787e+02  4.39946158e-03  7.87652716e-01  4.39946158e-03 -4.25517581e+02 
 4.40946158e-03  4.40946158e-03  4.40946158e-03  9.93639514e+01  4.40946158e-03  7.16991087e-01  4.40946158e-03 -3.92226124e+02 
 4.41946158e-03  4.41946158e-03  4.41946158e-03  9.04579987e+01  4.41946158e-03  6.44258787e-01  4.41946158e-03 -3.57071048e+02 
 4.42946158e-03  4.42946158e-03  4.42946158e-03  8.11013741e+01  4.42946158e-03  5.69851614e-01  4.42946158e-03 -3.20137003e+02 
 4.43946158e-03  4.43946158e-03  4.43946158e-03  7.13183378e+01  4.43946158e-03  4.94163858e-01  4.43946158e-03 -2.81519755e+02 
 4.44946158e-03  4.44946158e-03  4.44946158e-03  6.11361007e+01  4.44946158e-03  4.17585022e-01  4.44946158e-03 -2.41326713e+02 
 4.45946158e-03  4.45946158e-03  4.45946158e-03  5.05849213e+01  4.45946158e-03  3.40496698e-01  4.45946158e-03 -1.99677321e+02 
 4.46946158e-03  4.46946158e-03  4.46946158e-03  3.96981635e+01  4.46946158e-03  2.63269667e-01  4.46946158e-03 -1.56703277e+02 
 4.47946158e-03  4.47946158e-03  4.47946158e-03  2.85123115e+01  4.47946158e-03  1.86261270e-01  4.47946158e-03 -1.12548598e+02 
 4.48946158e-03  4.48946158e-03  4.48946158e-03  1.70669364e+01  4.48946158e-03  1.09813102e-01  4.48946158e-03 -6.73694857e+01 
 4.49946158e-03  4.49946158e-03  4.49946158e-03  5.40461955e+00  4.49946158e-03  3.42490256e-02  4.49946158e-03 -2.13340245e+01 
 4.50946158e-03  4.50946158e-03  4.50946158e-03 -6.38219141e+00  4.50946158e-03 -4.04952024e-02  4.50946158e-03  2.51928608e+01 
 4.51946158e-03  4.51946158e-03  4.51946158e-03 -1.80071008e+01  4.51946158e-03 -1.16005901e-01  4.51946158e-03  7.10806611e+01 
 4.52946158e-03  4.52946158e-03  4.52946158e-03 -2.93923719e+01  4.52946158e-03 -1.92236467e-01  4.52946158e-03  1.16022521e+02 
 4.53946158e-03  4.53946158e-03  4.53946158e-03 -4.04968969e+01  4.53946158e-03 -2.68857998e-01  4.53946158e-03  1.59856172e+02 
 4.54946158e-03  4.54946158e-03  4.54946158e-03 -5.12826132e+01  4.54946158e-03 -3.45524909e-01  4.54946158e-03  2.02431368e+02 
 4.55946158e-03  4.55946158e-03  4.55946158e-03 -6.17145494e+01  4.55946158e-03 -4.21877016e-01  4.55946158e-03  2.43610063e+02 
 4.56946158e-03  4.56946158e-03  4.56946158e-03 -7.17608332e+01  4.56946158e-03 -4.97541936e-01  4.56946158e-03  2.83266447e+02 
 4.57946158e-03  4.57946158e-03  4.57946158e-03 -8.13926552e+01  4.57946158e-03 -5.72137795e-01  4.57946158e-03  3.21286797e+02 
 4.58946158e-03  4.58946158e-03  4.58946158e-03 -9.05841929e+01  4.58946158e-03 -6.45276197e-01  4.58946158e-03  3.57569183e+02 
 4.59946158e-03  4.59946158e-03  4.59946158e-03 -9.93125004e+01  4.59946158e-03 -7.16565414e-01  4.59946158e-03  3.92023028e+02 
 4.60946158e-03  4.60946158e-03  4.60946158e-03 -1.07557367e+02  4.60946158e-03 -7.85613733e-01  4.60946158e-03  4.24568552e+02 
 4.61946158e-03  4.61946158e-03  4.61946158e-03 -1.15301150e+02  4.61946158e-03 -8.52032913e-01  4.61946158e-03  4.55136118e+02 
 4.62946158e-03  4.62946158e-03  4.62946158e-03 -1.22528595e+02  4.62946158e-03 -9.15441700e-01  4.62946158e-03  4.83665506e+02 
 4.63946158e-03  4.63946158e-03  4.63946158e-03 -1.29226635e+02  4.63946158e-03 -9.75469339e-01  4.63946158e-03  5.10105138e+02 
 4.64946158e-03  4.64946158e-03  4.64946158e-03 -1.29726619e+02  4.64946158e-03 -9.80000000e-01  4.64946158e-03  5.12078758e+02 
 4.65946158e-03  4.65946158e-03  4.65946158e-03 -1.29726619e+02  4.65946158e-03 -9.80000000e-01  4.65946158e-03  5.12078758e+02 
 4.66946158e-03  4.66946158e-03  4.66946158e-03 -1.29726619e+02  4.66946158e-03 -9.80000000e-01  4.66946158e-03  5.12078758e+02 
 4.67946158e-03  4.67946158e-03  4.67946158e-03 -1.29726619e+02  4.67946158e-03 -9.80000000e-01  4.67946158e-03  5.12078758e+02 
 4.68946158e-03  4.68946158e-03  4.68946158e-03 -1.29726619e+02  4.68946158e-03 -9.80000000e-01  4.68946158e-03  5.12078758e+02 
 4.69946158e-03  4.69946158e-03  4.69946158e-03 -1.29726619e+02  4.69946158e-03 -9.80000000e-01  4.69946158e-03  5.12078758e+02 
 4.70946158e-03  4.70946158e-03  4.70946158e-03 -1.29726619e+02  4.70946158e-03 -9.80000000e-01  4.70946158e-03  5.12078758e+02 
 4.71946158e-03  4.71946158e-03  4.71946158e-03 -1.29726619e+02  4.71946158e-03 -9.80000000e-01  4.71946158e-03  5.12078758e+02 
 4.72946158e-03  4.72946158e-03  4.72946158e-03 -1.29726619e+02  4.72946158e-03 -9.80000000e-01  4.72946158e-03  5.12078758e+02 
 4.73946158e-03  4.73946158e-03  4.73946158e-03 -1.29726619e+02  4.73946158e-03 -9.80000000e-01  4.73946158e-03  5.12078758e+02 
 4.74946158e-03  4.74946158e-03  4.74946158e-03 -1.29726619e+02  4.74946158e-03 -9.80000000e-01  4.74946158e-03  5.12078758e+02 
 4.75946158e-03  4.75946158e-03  4.75946158e-03 -1.29726619e+02  4.75946158e-03 -9.80000000e-01  4.75946158e-03  5.12078758e+02 
 4.76946158e-03  4.76946158e-03  4.76946158e-03 -1.29726619e+02  4.76946158e-03 -9.80000000e-01  4.76946158e-03  5.12078758e+02 
 4.77946158e-03  4.77946158e-03  4.77946158e-03 -1.29726619e+02  4.77946158e-03 -9.80000000e-01  4.77946158e-03  5.12078758e+02 
 4.78946158e-03  4.78946158e-03  4.78946158e-03 -1.29726619e+02  4.78946158e-03 -9.80000000e-01  4.78946158e-03  5.12078758e+02 
 4.79946158e-03  4.79946158e-03  4.79946158e-03 -1.29726619e+02  4.79946158e-03 -9.80000000e-01  4.79946158e-03  5.12078758e+02 
 4.80946158e-03  4.80946158e-03  4.80946158e-03 -1.29726619e+02  4.80946158e-03 -9.80000000e-01  4.80946158e-03  5.12078758e+02 
 4.81946158e-03  4.81946158e-03  4.81946158e-03 -1.29726619e+02  4.81946158e-03 -9.80000000e-01  4.81946158e-03  5.12078758e+02 
 4.82946158e-03  4.82946158e-03  4.82946158e-03 -1.29726619e+02  4.82946158e-03 -9.80000000e-01  4.82946158e-03  5.12078758e+02 
 4.83946158e-03  4.83946158e-03  4.83946158e-03 -1.29726619e+02  4.83946158e-03 -9.80000000e-01  4.83946158e-03  5.12078758e+02 
 4.84946158e-03  4.84946158e-03  4.84946158e-03 -1.29726619e+02  4.84946158e-03 -9.80000000e-01  4.84946158e-03  5.12078758e+02 
 4.85946158e-03  4.85946158e-03  4.85946158e-03 -1.29726619e+02  4.85946158e-03 -9.80000000e-01  4.85946158e-03  5.12078758e+02 
 4.86946158e-03  4.86946158e-03  4.86946158e-03 -1.26478812e+02  4.86946158e-03 -9.50693852e-01  4.86946158e-03  4.99258470e+02 
 4.87946158e-03  4.87946158e-03  4.87946158e-03 -1.19526126e+02  4.87946158e-03 -8.88930728e-01  4.87946158e-03  4.71813654e+02 
 4.88946158e-03  4.88946158e-03  4.88946158e-03 -1.12049432e+02  4.88946158e-03 -8.23954161e-01  4.88946158e-03  4.42300388e+02 
 4.89946158e-03  4.89946158e-03  4.89946158e-03 -1.04063105e+02  4.89946158e-03 -7.56143699e-01  4.89946158e-03  4.10775414e+02 
 4.90946158e-03  4.90946158e-03  4.90946158e-03 -9.55836902e+01  4.90946158e-03 -6.85886538e-01  4.90946158e-03  3.77304040e+02 
 4.91946158e-03  4.91946158e-03  4.91946158e-03 -8.66301894e+01  4.91946158e-03 -6.13574879e-01  4.91946158e-03  3.41961274e+02 
 4.92946158e-03  4.92946158e-03  4.92946158e-03 -7.72242708e+01  4.92946158e-03 -5.39602692e-01  4.92946158e-03  3.04832648e+02 
 4.93946158e-03  4.93946158e-03  4.93946158e-03 -6.73904351e+01  4.93946158e-03 -4.64362373e-01  4.93946158e-03  2.66014875e+02 
 4.94946158e-03  4.94946158e-03  4.94946158e-03 -5.71561454e+01  4.94946158e-03 -3.88241450e-01  4.94946158e-03  2.25616363e+02 
 4.95946158e-03  4.95946158e-03  4.95946158e-03 -4.65519224e+01  4.95946158e-03 -3.11619472e-01  4.95946158e-03  1.83757588e+02 
 4.96946158e-03  4.96946158e-03  4.96946158e-03 -3.56113997e+01  4.96946158e-03 -2.34865115e-01  4.96946158e-03  1.40571315e+02 
 4.97946158e-03  4.97946158e-03  4.97946158e-03 -2.43713352e+01  4.97946158e-03 -1.58333580e-01  4.97946158e-03  9.62026388e+01 
 4.98946158e-03  4.98946158e-03  4.98946158e-03 -1.28715759e+01  4.98946158e-03 -8.23643040e-02  4.98946158e-03  5.08088521e+01 
 4.99946158e-03  4.99946158e-03  4.99946158e-03 -1.15497833e+00  4.99946158e-03 -7.27899176e-03  4.99946158e-03  4.55912500e+00 
 5.00946158e-03  5.00946158e-03  5.00946158e-03  1.06023828e+01  5.00946158e-03  6.76429389e-02  5.00946158e-03 -4.18515109e+01 
 5.01946158e-03  5.01946158e-03  5.01946158e-03  2.21657341e+01  5.01946158e-03  1.43583592e-01  5.01946158e-03 -8.74963188e+01 
 5.02946158e-03  5.02946158e-03  5.02946158e-03  3.34897788e+01  5.02946158e-03  2.20242202e-01  5.02946158e-03 -1.32196495e+02 
 5.03946158e-03  5.03946158e-03  5.03946158e-03  4.45336801e+01  5.03946158e-03  2.97287790e-01  5.03946158e-03 -1.75790843e+02 
 5.04946158e-03  5.04946158e-03  5.04946158e-03  5.52596409e+01  5.04946158e-03  3.74372699e-01  5.04946158e-03 -2.18130161e+02 
 5.05946158e-03  5.05946158e-03  5.05946158e-03  6.56329493e+01  5.05946158e-03  4.51134705e-01  5.05946158e-03 -2.59077432e+02 
 5.06946158e-03  5.06946158e-03  5.06946158e-03  7.56219846e+01  5.06946158e-03  5.27199439e-01  5.06946158e-03 -2.98507834e+02 
 5.07946158e-03  5.07946158e-03  5.07946158e-03  8.51981790e+01  5.07946158e-03  6.02183113e-01  5.07946158e-03 -3.36308601e+02 
 5.08946158e-03  5.08946158e-03  5.08946158e-03  9.43359403e+01  5.08946158e-03  6.75695506e-01  5.08946158e-03 -3.72378712e+02 
 5.09946158e-03  5.09946158e-03  5.09946158e-03  1.03012539e+02  5.09946158e-03  7.47343166e-01  5.09946158e-03 -4.06628445e+02 
 5.10946158e-03  5.10946158e-03  5.10946158e-03  1.11207967e+02  5.10946158e-03  8.16732762e-01  5.10946158e-03 -4.38978819e+02 
 5.11946158e-03  5.11946158e-03  5.11946158e-03  1.18904771e+02  5.11946158e-03  8.83474559e-01  5.11946158e-03 -4.69360936e+02 
 5.12946158e-03  5.12946158e-03  5.12946158e-03  1.26087864e+02  5.12946158e-03  9.47185926e-01  5.12946158e-03 -4.97715253e+02 
 5.13946158e-03  5.13946158e-03  5.13946158e-03  1.29726619e+02  5.13946158e-03  9.80000000e-01  5.13946158e-03 -5.12078758e+02 
 5.14946158e-03  5.14946158e-03  5.14946158e-03  1.29726619e+02  5.14946158e-03  9.80000000e-01  5.14946158e-03 -5.12078758e+02 
 5.15946158e-03  5.15946158e-03  5.15946158e-03  1.29726619e+02  5.15946158e-03  9.80000000e-01  5.15946158e-03 -5.12078758e+02 
 5.16946158e-03  5.16946158e-03  5.16946158e-03  1.29726619e+02  5.16946158e-03  9.80000000e-01  5.16946158e-03 -5.12078758e+02 
 5.17946158e-03  5.17946158e-03  5.17946158e-03  1.29726619e+02  5.17946158e-03  9.80000000e-01  5.17946158e-03 -5.12078758e+02 
 5.18946158e-03  5.18946158e-03  5.18946158e-03  1.29726619e+02  5.18946158e-03  9.80000000e-01  5.18946158e-03 -5.12078758e+02 
 5.19946158e-03  5.19946158e-03  5.19946158e-03  1.29726619e+02  5.19946158e-03  9.80000000e-01  5.19946158e-03 -5.12078758e+02 
 5.20946158e-03  5.20946158e-03  5.20946158e-03  1.29726619e+02  5.20946158e-03  9.80000000e-01  5.20946158e-03 -5.12078758e+02 
 5.21946158e-03  5.21946158e-03  5.21946158e-03  1.29726619e+02  5.21946158e-03  9.80000000e-01  5.21946158e-03 -5.12078758e+02 
 5.22946158e-03  5.22946158e-03  5.22946158e-03  1.29726619e+02  5.22946158e-03  9.80000000e-01  5.22946158e-03 -5.12078758e+02 
 5.23946158e-03  5.23946158e-03  5.23946158e-03  1.29726619e+02  5.23946158e-03  9.80000000e-01  5.23946158e-03 -5.12078758e+02 
 5.24946158e-03  5.24946158e-03  5.24946158e-03  1.29726619e+02  5.24946158e-03  9.80000000e-01  5.24946158e-03 -5.12078758e+02 
 5.25946158e-03  5.25946158e-03  5.25946158e-03  1.29726619e+02  5.25946158e-03  9.80000000e-01  5.25946158e-03 -5.12078758e+02 
 5.26946158e-03  5.26946158e-03  5.26946158e-03  1.29726619e+02  5.26946158e-03  9.80000000e-01  5.26946158e-03 -5.12078758e+02 
 5.27946158e-03  5.27946158e-03  5.27946158e-03  1.29726619e+02  5.27946158e-03  9.80000000e-01  5.27946158e-03 -5.12078758e+02 
 5.28946158e-03  5.28946158e-03  5.28946158e-03  1.29726619e+02  5.28946158e-03  9.80000000e-01  5.28946158e-03 -5.12078758e+02 
 5.29946158e-03  5.29946158e-03  5.29946158e-03  1.29726619e+02  5.29946158e-03  9.80000000e-01  5.29946158e-03 -5.12078758e+02 
 5.30946158e-03  5.30946158e-03  5.30946158e-03  1.29726619e+02  5.30946158e-03  9.80000000e-01  5.30946158e-03 -5.12078758e+02 
 5.31946158e-03  5.31946158e-03  5.31946158e-03  1.29726619e+02  5.31946158e-03  9.80000000e-01  5.31946158e-03 -5.12078758e+02 
 5.32946158e-03  5.32946158e-03  5.32946158e-03  1.29726619e+02  5.32946158e-03  9.80000000e-01  5.32946158e-03 -5.12078758e+02 
 5.33946158e-03  5.33946158e-03  5.33946158e-03  1.29726619e+02  5.33946158e-03  9.80000000e-01  5.33946158e-03 -5.12078758e+02 
 5.34946158e-03  5.34946158e-03  5.34946158e-03  1.29726619e+02  5.34946158e-03  9.80000000e-01  5.34946158e-03 -5.12078758e+02 
 5.35946158e-03  5.35946158e-03  5.35946158e-03  1.29726619e+02  5.35946158e-03  9.80000000e-01  5.35946158e-03 -5.12078758e+02 
 5.36946158e-03  5.36946158e-03  5.36946158e-03  1.29726619e+02  5.36946158e-03  9.80000000e-01  5.36946158e-03 -5.12078758e+02 
 5.37946158e-03  5.37946158e-03  5.37946158e-03  1.23097046e+02  5.37946158e-03  9.20488373e-01  5.37946158e-03 -4.85909391e+02 
 5.38946158e-03  5.38946158e-03  5.38946158e-03  1.15660550e+02  5.38946158e-03  8.55153292e-01  5.38946158e-03 -4.56554801e+02 
 5.39946158e-03  5.39946158e-03  5.39946158e-03  1.07716688e+02  5.39946158e-03  7.86964758e-01  5.39946158e-03 -4.25197453e+02 
 5.40946158e-03  5.40946158e-03  5.40946158e-03  9.92818591e+01  5.40946158e-03  7.16311933e-01  5.40946158e-03 -3.91902075e+02 
 5.41946158e-03  5.41946158e-03  5.41946158e-03  9.03748704e+01  5.41946158e-03  6.43588791e-01  5.41946158e-03 -3.56742910e+02 
 5.42946158e-03  5.42946158e-03  5.42946158e-03  8.10171717e+01  5.42946158e-03  5.69191092e-01  5.42946158e-03 -3.19804625e+02 
 5.43946158e-03  5.43946158e-03  5.43946158e-03  7.12330286e+01  5.43946158e-03  4.93513082e-01  5.43946158e-03 -2.81183008e+02 
